Day of Year,Year,Month,Day,First Hour of Period,Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Average Wind Speed (Day),Sky Cover,Visibility,Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period),Power Generated,Temperature_K,Density,Wind_power
323,2008,11,18,13,True,0.207641196,57,29,9.3,1,9.0,75,18.0,30.12,21856,287.0388888888889,1.2379230487256656,16330.276325503964
323,2008,11,18,16,True,0.506644518,57,29,9.3,1,9.0,83,16.0,30.09,4702,287.0388888888889,1.2366900576412774,11457.851424335584
323,2008,11,18,19,False,0.805647841,57,29,9.3,1,6.0,96,13.0,30.1,0,287.0388888888889,1.237101054669407,6147.769884810779
323,2008,11,18,22,False,1.104651163,57,29,9.3,1,7.0,93,11.0,30.12,0,287.0388888888889,1.2379230487256656,3726.9543534372046
324,2008,11,19,1,False,0.991666667,54,27,5.7,2,7.0,93,6.0,30.13,0,285.3722222222222,1.2455663196597295,608.5594021469808
324,2008,11,19,4,False,0.691666667,54,27,5.7,4,8.0,86,5.0,30.14,0,285.3722222222222,1.245979717044283,352.2924653029388
324,2008,11,19,7,True,0.391666667,54,27,5.7,4,6.0,86,7.0,30.14,0,285.3722222222222,1.245979717044283,966.690524791264
324,2008,11,19,10,True,0.091666667,54,27,5.7,4,8.0,86,5.0,30.16,3113,285.3722222222222,1.24680651181339,352.5262360164775
324,2008,11,19,13,True,0.208333333,54,27,5.7,4,9.0,83,9.0,30.14,7669,285.3722222222222,1.245979717044283,2054.569657646739
324,2008,11,19,16,True,0.508333333,54,27,5.7,3,10.0,80,9.0,30.11,5693,285.3722222222222,1.2447395248906223,2052.5246314447018
324,2008,11,19,19,False,0.808333333,54,27,5.7,3,10.0,90,10.0,30.14,0,285.3722222222222,1.245979717044283,2818.3397224235105
324,2008,11,19,22,False,1.108333333,54,27,5.7,4,10.0,86,8.0,30.16,0,285.3722222222222,1.24680651181339,1443.947462723492
325,2008,11,20,1,False,0.994991653,57,27,6.6,4,10.0,90,7.0,30.15,0,287.0388888888889,1.2391560398100536,961.3963903552626
325,2008,11,20,4,False,0.694490818,57,27,6.6,3,10.0,90,3.0,30.16,0,287.0388888888889,1.239567036838183,75.70353370118285
325,2008,11,20,7,True,0.393989983,57,27,6.6,4,9.0,90,5.0,30.21,53,287.0388888888889,1.2416220219788299,351.06035605055973
325,2008,11,20,10,True,0.093489149,57,27,6.6,4,8.0,87,5.0,30.25,4089,287.0388888888889,1.2432660100913473,351.5251827384783
325,2008,11,20,13,True,0.207011686,57,27,6.6,3,10.0,78,11.0,30.22,14702,287.0388888888889,1.2420330190069593,3739.3280398695993
325,2008,11,20,16,True,0.507512521,57,27,6.6,2,10.0,72,14.0,30.2,4839,287.0388888888889,1.2412110249507005,7703.92596715859
325,2008,11,20,19,False,0.808013356,57,27,6.6,0,10.0,78,10.0,30.21,0,287.0388888888889,1.2416220219788299,2808.482848404478
325,2008,11,20,22,False,1.10851419,57,27,6.6,0,10.0,69,3.0,30.21,0,287.0388888888889,1.2416220219788299,75.82903690692088
326,2008,11,21,1,False,0.998324958,55,28,6.6,0,10.0,83,3.0,30.2,0,285.92777777777775,1.2460343526167807,76.09850923977908
326,2008,11,21,4,False,0.69681742,55,28,6.6,0,10.0,83,0.0,30.16,0,285.92777777777775,1.2443839759907984,0.0
326,2008,11,21,7,True,0.395309883,55,28,6.6,1,10.0,80,3.0,30.16,523,285.92777777777775,1.2443839759907984,75.99771651230917
326,2008,11,21,10,True,0.093802345,55,28,6.6,1,10.0,60,5.0,30.15,16265,285.92777777777775,1.2439713818343026,351.724621900193
326,2008,11,21,13,True,0.207705193,55,28,6.6,1,10.0,37,0.0,30.11,22287,285.92777777777775,1.2423210052083202,0.0
326,2008,11,21,16,True,0.50921273,55,28,6.6,1,10.0,60,11.0,30.08,6352,285.92777777777775,1.2410832227388333,3736.4685347169857
326,2008,11,21,19,False,0.810720268,55,28,6.6,0,10.0,83,22.0,30.1,0,285.92777777777775,1.2419084110518248,29911.623110367364
326,2008,11,21,22,False,1.112227806,55,28,6.6,0,10.0,83,8.0,30.11,0,285.92777777777775,1.2423210052083202,1438.752722545243
327,2008,11,22,1,False,1.0,54,28,6.0,2,10.0,77,0.0,30.09,0,285.3722222222222,1.2439127301215154,0.0
327,2008,11,22,4,False,0.697986577,54,28,6.0,0,10.0,83,5.0,30.08,0,285.3722222222222,1.2434993327369617,351.5911531623224
327,2008,11,22,7,True,0.395973154,54,28,6.0,2,10.0,83,0.0,30.12,534,285.3722222222222,1.245152922275176,0.0
327,2008,11,22,10,True,0.093959732,54,28,6.0,2,10.0,72,3.0,30.15,15976,285.3722222222222,1.2463931144288365,76.12041974249696
327,2008,11,22,13,True,0.208053691,54,28,6.0,2,10.0,70,3.0,30.1,21808,285.3722222222222,1.244326127506069,75.99418355718603
327,2008,11,22,16,True,0.510067114,54,28,6.0,3,10.0,67,14.0,30.07,6518,285.3722222222222,1.2430859353524084,7715.563126867502
327,2008,11,22,19,False,0.812080537,54,28,6.0,4,9.0,96,20.0,30.08,0,285.3722222222222,1.2434993327369617,22501.833802388635
327,2008,11,22,22,False,1.11409396,54,28,6.0,1,8.0,100,0.0,30.09,0,285.3722222222222,1.2439127301215154,0.0
328,2008,11,23,1,False,1.003367003,56,17,4.0,0,10.0,93,5.0,30.07,0,286.4833333333333,1.2382646894573504,350.1110926438973
328,2008,11,23,4,False,0.7003367,56,17,4.0,0,9.0,89,6.0,30.04,0,286.4833333333333,1.2370293073261989,604.3883844823139
328,2008,11,23,7,True,0.397306397,56,17,4.0,1,9.0,96,5.0,30.04,377,286.4833333333333,1.2370293073261989,349.76179657541314
328,2008,11,23,10,True,0.094276094,56,17,4.0,1,8.0,72,7.0,30.06,15727,286.4833333333333,1.237852895413633,960.3853487442138
328,2008,11,23,13,True,0.208754209,56,17,4.0,1,10.0,56,0.0,30.01,21630,286.4833333333333,1.2357939251950476,0.0
328,2008,11,23,16,True,0.511784512,56,17,4.0,1,10.0,50,0.0,29.99,5778,286.4833333333333,1.2349703371076133,0.0
328,2008,11,23,19,False,0.814814815,56,17,4.0,1,10.0,78,0.0,30.01,0,286.4833333333333,1.2357939251950476,0.0
328,2008,11,23,22,False,1.117845118,56,17,4.0,0,10.0,77,0.0,30.05,0,286.4833333333333,1.237441101369916,0.0
329,2008,11,24,1,False,1.006745363,54,15,2.7,1,10.0,86,0.0,30.05,0,285.3722222222222,1.2422591405833014,0.0
329,2008,11,24,4,False,0.703204047,54,15,2.7,0,9.0,89,5.0,30.05,0,285.3722222222222,1.2422591405833014,351.2404970920143
329,2008,11,24,7,True,0.399662732,54,15,2.7,2,5.0,89,3.0,30.06,0,285.3722222222222,1.242672537967855,75.89319460893728
329,2008,11,24,10,True,0.096121417,54,15,2.7,3,3.0,83,6.0,30.07,11153,285.3722222222222,1.2430859353524084,607.3475347679957
329,2008,11,24,13,True,0.207419899,54,15,2.7,3,4.0,80,5.0,30.03,13434,285.3722222222222,1.2414323458141945,351.00672637847555
329,2008,11,24,16,True,0.510961214,54,15,2.7,3,7.0,62,3.0,30.0,1789,285.3722222222222,1.2401921536605338,75.74171118656415
329,2008,11,24,19,False,0.81450253,54,15,2.7,3,10.0,67,0.0,30.01,0,285.3722222222222,1.2406055510450875,0.0
329,2008,11,24,22,False,1.118043845,54,15,2.7,3,10.0,78,0.0,30.0,0,285.3722222222222,1.2401921536605338,0.0
330,2008,11,25,1,False,1.008445946,55,36,3.3,3,9.0,77,0.0,30.01,0,285.92777777777775,1.238195063643364,0.0
330,2008,11,25,4,False,0.704391892,55,36,3.3,3,10.0,83,0.0,30.03,0,285.92777777777775,1.2390202519563553,0.0
330,2008,11,25,7,True,0.400337838,55,36,3.3,3,8.0,83,0.0,30.04,80,285.92777777777775,1.239432846112851,0.0
330,2008,11,25,10,True,0.096283784,55,36,3.3,4,7.0,87,7.0,30.05,618,285.92777777777775,1.2398454402693464,961.931260130965
330,2008,11,25,13,True,0.20777027,55,36,3.3,4,7.0,75,0.0,30.01,2606,285.92777777777775,1.238195063643364,0.0
330,2008,11,25,16,True,0.511824324,55,36,3.3,4,6.0,81,6.0,29.98,915,285.92777777777775,1.2369572811738772,604.3531939095567
330,2008,11,25,19,False,0.815878378,55,36,3.3,3,10.0,75,0.0,29.96,0,285.92777777777775,1.2361320928608859,0.0
330,2008,11,25,22,False,1.119932432,55,36,3.3,3,10.0,83,7.0,29.96,0,285.92777777777775,1.2361320928608859,959.0502680041168
331,2008,11,26,1,False,1.011864407,55,34,2.1,3,10.0,80,3.0,29.94,0,285.92777777777775,1.2353069045478948,75.44335651122469
331,2008,11,26,4,False,0.706779661,55,34,2.1,3,10.0,83,6.0,29.89,0,285.92777777777775,1.2332439337654166,602.5389248150985
331,2008,11,26,7,True,0.401694915,55,34,2.1,4,9.0,83,0.0,29.85,69,285.92777777777775,1.231593557139434,0.0
331,2008,11,26,10,True,0.096610169,55,34,2.1,4,9.0,78,0.0,29.88,1340,285.92777777777775,1.2328313396089208,0.0
331,2008,11,26,13,True,0.208474576,55,34,2.1,4,4.0,90,0.0,29.88,2726,285.92777777777775,1.2328313396089208,0.0
331,2008,11,26,16,True,0.513559322,55,34,2.1,4,6.0,86,0.0,29.89,68,285.92777777777775,1.2332439337654166,0.0
331,2008,11,26,19,False,0.818644068,55,34,2.1,3,9.0,90,0.0,29.92,0,285.92777777777775,1.2344817162349033,0.0
331,2008,11,26,22,False,1.123728814,55,34,2.1,4,8.0,90,0.0,29.95,0,285.92777777777775,1.2357194987043902,0.0
332,2008,11,27,1,False,1.015280136,56,29,7.2,3,9.0,93,0.0,29.98,0,286.4833333333333,1.2345585430638963,0.0
332,2008,11,27,4,False,0.709677419,56,29,7.2,4,9.0,93,9.0,30.0,0,286.4833333333333,1.2353821311513304,2037.094671399277
332,2008,11,27,7,True,0.404074703,56,29,7.2,4,8.0,90,6.0,30.05,0,286.4833333333333,1.237441101369916,604.5895790177607
332,2008,11,27,10,True,0.098471986,56,29,7.2,2,8.0,87,7.0,30.1,13893,286.4833333333333,1.2395000715885016,961.6633066267743
332,2008,11,27,13,True,0.20713073,56,29,7.2,4,9.0,80,11.0,30.09,11407,286.4833333333333,1.2390882775447845,3730.4624508303637
332,2008,11,27,16,True,0.512733447,56,29,7.2,3,10.0,78,11.0,30.11,633,286.4833333333333,1.2399118656322186,3732.9419871885093
332,2008,11,27,19,False,0.818336163,56,29,7.2,4,10.0,80,10.0,30.15,0,286.4833333333333,1.241559041807087,2808.340390612172
332,2008,11,27,22,False,1.123938879,56,29,7.2,4,10.0,83,8.0,30.2,0,286.4833333333333,1.2436180120256726,1440.2548078209502
333,2008,11,28,1,False,1.017006803,53,24,3.9,4,10.0,86,5.0,30.22,0,284.81666666666666,1.2517237207761829,353.9165440963084
333,2008,11,28,4,False,0.710884354,53,24,3.9,4,10.0,83,3.0,30.22,0,284.81666666666666,1.2517237207761829,76.44597352480261
333,2008,11,28,7,True,0.404761905,53,24,3.9,4,10.0,86,3.0,30.25,11,284.81666666666666,1.2529663320145443,76.52186297568758
333,2008,11,28,10,True,0.098639456,53,24,3.9,4,10.0,83,3.0,30.3,1353,284.81666666666666,1.2550373507451469,76.6483453938292
333,2008,11,28,13,True,0.207482993,53,24,3.9,4,10.0,83,5.0,30.24,10939,284.81666666666666,1.2525521282684238,354.1507707965706
333,2008,11,28,16,True,0.513605442,53,24,3.9,4,7.0,78,3.0,30.2,4273,284.81666666666666,1.2508953132839418,76.39538055754596
333,2008,11,28,19,False,0.819727891,53,24,3.9,2,10.0,90,8.0,30.22,0,284.81666666666666,1.2517237207761829,1449.642164618479
333,2008,11,28,22,False,1.12585034,53,24,3.9,2,8.0,96,0.0,30.22,0,284.81666666666666,1.2517237207761829,0.0
334,2008,11,29,1,False,1.020477816,57,12,2.8,2,8.0,93,0.0,30.19,0,287.0388888888889,1.2408000279225713,0.0
334,2008,11,29,4,False,0.71331058,57,12,2.8,4,4.0,96,5.0,30.17,0,287.0388888888889,1.2399780338663124,350.59552936264106
334,2008,11,29,7,True,0.406143345,57,12,2.8,2,4.0,96,,30.16,159,287.0388888888889,1.239567036838183,
334,2008,11,29,10,True,0.098976109,57,12,2.8,3,7.0,80,8.0,30.19,7229,287.0388888888889,1.2408000279225713,1436.9912533262354
334,2008,11,29,13,True,0.208191126,57,12,2.8,2,10.0,75,0.0,30.12,18371,287.0388888888889,1.2379230487256656,0.0
334,2008,11,29,16,True,0.515358362,57,12,2.8,1,10.0,54,0.0,30.1,5918,287.0388888888889,1.237101054669407,0.0
334,2008,11,29,19,False,0.822525597,57,12,2.8,0,10.0,70,0.0,30.11,0,287.0388888888889,1.237512051697536,0.0
334,2008,11,29,22,False,1.129692833,57,12,2.8,0,10.0,72,3.0,30.15,0,287.0388888888889,1.2391560398100536,75.67843306003526
335,2008,11,30,1,False,1.023931624,55,7,2.3,0,10.0,80,0.0,30.17,0,285.92777777777775,1.244796570147294,0.0
335,2008,11,30,4,False,0.716239316,55,7,2.3,0,8.0,90,3.0,30.15,0,285.92777777777775,1.2439713818343026,75.97251833044169
335,2008,11,30,7,True,0.408547009,55,7,2.3,2,4.0,93,3.0,30.14,191,285.92777777777775,1.2435587876778071,75.94732014857422
335,2008,11,30,10,True,0.100854701,55,7,2.3,2,6.0,83,5.0,30.16,14064,285.92777777777775,1.2443839759907984,351.8412801495795
335,2008,11,30,13,True,0.206837607,55,7,2.3,2,8.0,75,6.0,30.12,20574,285.92777777777775,1.2427335993648159,607.1753902787141
335,2008,11,30,16,True,0.514529915,55,7,2.3,2,6.0,75,0.0,30.09,5548,285.92777777777775,1.241495816895329,0.0
335,2008,11,30,19,False,0.822222222,55,7,2.3,1,10.0,67,0.0,30.11,0,285.92777777777775,1.2423210052083202,0.0
335,2008,11,30,22,False,1.12991453,55,7,2.3,0,9.0,83,3.0,30.13,0,285.92777777777775,1.2431461935213115,75.92212196670674
336,2008,12,1,1,False,1.025684932,53,28,6.9,0,6.0,93,0.0,30.13,0,284.81666666666666,1.2479958870610983,0.0
336,2008,12,1,4,False,0.717465753,53,28,6.9,2,4.0,100,6.0,30.13,0,284.81666666666666,1.2479958870610983,609.7464413771814
336,2008,12,1,7,True,0.409246575,53,28,6.9,4,0.25,100,3.0,30.14,0,284.81666666666666,1.2484100908072187,76.243601655776
336,2008,12,1,10,True,0.101027397,53,28,6.9,4,3.0,96,7.0,30.18,2184,284.81666666666666,1.2500669057917007,969.8615608692307
336,2008,12,1,13,True,0.207191781,53,28,6.9,4,4.0,86,9.0,30.14,2907,284.81666666666666,1.2484100908072187,2058.577244705952
336,2008,12,1,16,True,0.515410959,53,28,6.9,4,6.0,80,11.0,30.13,469,284.81666666666666,1.2479958870610983,3757.2801549677247
336,2008,12,1,19,False,0.823630137,53,28,6.9,3,10.0,80,9.0,30.12,0,284.81666666666666,1.2475816833149778,2057.2112345900223
336,2008,12,1,22,False,1.131849315,53,28,6.9,4,10.0,80,9.0,30.15,0,284.81666666666666,1.2488242945533392,2059.260249763917
337,2008,12,2,1,False,1.027444254,56,28,6.9,4,10.0,83,9.0,30.16,0,286.4833333333333,1.2419708358508044,2047.9591763134067
337,2008,12,2,4,False,0.718696398,56,28,6.9,4,10.0,86,11.0,30.17,0,286.4833333333333,1.2423826298945213,3740.3805962629467
337,2008,12,2,7,True,0.409948542,56,28,6.9,4,7.0,96,8.0,30.18,0,286.4833333333333,1.2427944239382385,1439.3009966899428
337,2008,12,2,10,True,0.101200686,56,28,6.9,3,9.0,81,9.0,30.2,10230,286.4833333333333,1.2436180120256726,2050.675302541939
337,2008,12,2,13,True,0.20754717,56,28,6.9,1,10.0,75,5.0,30.14,19145,286.4833333333333,1.24114724776337,350.92611680369345
337,2008,12,2,16,True,0.516295026,56,28,6.9,2,10.0,70,10.0,30.15,5666,286.4833333333333,1.241559041807087,2808.340390612172
337,2008,12,2,19,False,0.825042882,56,28,6.9,1,10.0,86,5.0,30.16,0,286.4833333333333,1.2419708358508044,351.1589808493496
337,2008,12,2,22,False,1.133790738,56,28,6.9,0,10.0,90,0.0,30.19,0,286.4833333333333,1.2432062179819556,0.0
338,2008,12,3,1,False,1.030927835,53,33,3.7,0,8.0,90,5.0,30.17,0,284.81666666666666,1.2496527020455803,353.3309773456527
338,2008,12,3,4,False,0.721649485,53,33,3.7,4,5.0,93,0.0,30.18,0,284.81666666666666,1.2500669057917007,0.0
338,2008,12,3,7,True,0.412371134,53,33,3.7,4,0.0,100,0.0,30.2,0,284.81666666666666,1.2508953132839418,0.0
338,2008,12,3,10,True,0.103092784,53,33,3.7,4,1.5,100,3.0,30.2,5857,284.81666666666666,1.2508953132839418,76.39538055754596
338,2008,12,3,13,True,0.206185567,53,33,3.7,3,5.0,80,5.0,30.12,14677,284.81666666666666,1.2475816833149778,352.745410594997
338,2008,12,3,16,True,0.515463918,53,33,3.7,4,6.0,69,3.0,30.1,3724,284.81666666666666,1.2467532758227369,76.14241572126271
338,2008,12,3,19,False,0.824742268,53,33,3.7,3,9.0,86,6.0,30.09,0,284.81666666666666,1.246339072076616,608.9369539010748
338,2008,12,3,22,False,1.134020619,53,33,3.7,3,9.0,83,7.0,30.08,0,284.81666666666666,1.2459248683304955,966.6479705416323
339,2008,12,4,1,False,1.032702238,54,6,7.4,2,10.0,77,11.0,30.06,0,285.3722222222222,1.242672537967855,3741.2534083146484
339,2008,12,4,4,False,0.722891566,54,6,7.4,2,10.0,80,13.0,30.05,0,285.3722222222222,1.2422591405833014,6173.402976889243
339,2008,12,4,7,True,0.413080895,54,6,7.4,4,5.0,80,13.0,30.06,188,285.3722222222222,1.242672537967855,6175.457353919823
339,2008,12,4,10,True,0.103270224,54,6,7.4,4,5.0,77,7.0,30.07,13982,285.3722222222222,1.2430859353524084,964.4453908584378
339,2008,12,4,13,True,0.206540448,54,6,7.4,0,7.0,64,6.0,30.03,21285,285.3722222222222,1.2414323458141945,606.5396231820057
339,2008,12,4,16,True,0.516351119,54,6,7.4,0,8.0,67,0.0,30.0,5652,285.3722222222222,1.2401921536605338,0.0
339,2008,12,4,19,False,0.82616179,54,6,7.4,0,8.0,83,5.0,30.02,0,285.3722222222222,1.2410189484296408,350.8898410217061
339,2008,12,4,22,False,1.135972461,54,6,7.4,0,9.0,77,0.0,30.08,0,285.3722222222222,1.2434993327369617,0.0
340,2008,12,5,1,False,1.036206897,54,15,3.5,0,10.0,83,5.0,30.11,0,285.3722222222222,1.2447395248906223,351.9418092326306
340,2008,12,5,4,False,0.725862069,54,15,3.5,0,10.0,89,5.0,30.14,0,285.3722222222222,1.245979717044283,352.2924653029388
340,2008,12,5,7,True,0.415517241,54,15,3.5,1,6.0,86,6.0,30.17,117,285.3722222222222,1.2472199091979435,609.3673137329707
340,2008,12,5,10,True,0.105172414,54,15,3.5,1,6.0,72,6.0,30.23,13253,285.3722222222222,1.2497002935052646,610.5791811119558
340,2008,12,5,13,True,0.205172414,54,15,3.5,1,9.0,56,0.0,30.18,20321,285.3722222222222,1.247633306582497,0.0
340,2008,12,5,16,True,0.515517241,54,15,3.5,3,10.0,46,0.0,30.16,5999,285.3722222222222,1.24680651181339,0.0
340,2008,12,5,19,False,0.825862069,54,15,3.5,2,10.0,55,0.0,30.19,0,285.3722222222222,1.2480467039670506,0.0
340,2008,12,5,22,False,1.136206897,54,15,3.5,1,10.0,71,5.0,30.23,0,285.3722222222222,1.2497002935052646,353.34443351386324
341,2008,12,6,1,False,1.036206897,51,3,3.6,1,10.0,68,0.0,30.22,0,283.7055555555555,1.256626000999326,0.0
341,2008,12,6,4,False,0.725862069,51,3,3.6,0,10.0,74,0.0,30.21,0,283.7055555555555,1.2562101750559114,0.0
341,2008,12,6,7,True,0.415517241,51,3,3.6,1,10.0,86,0.0,30.24,110,283.7055555555555,1.2574576528861554,0.0
341,2008,12,6,10,True,0.105172414,51,3,3.6,1,8.0,77,7.0,30.26,13734,283.7055555555555,1.258289304772985,976.2408903860197
341,2008,12,6,13,True,0.205172414,51,3,3.6,1,7.0,62,0.0,30.21,20887,283.7055555555555,1.2562101750559114,0.0
341,2008,12,6,16,True,0.515517241,51,3,3.6,1,8.0,72,3.0,30.18,5603,283.7055555555555,1.2549626972256671,76.64378611219306
341,2008,12,6,19,False,0.825862069,51,3,3.6,1,9.0,77,3.0,30.17,0,283.7055555555555,1.2545468712822523,76.61839055682123
341,2008,12,6,22,False,1.136206897,51,3,3.6,1,10.0,80,0.0,30.18,0,283.7055555555555,1.2549626972256671,0.0
342,2008,12,7,1,False,1.037996546,50,27,6.6,2,8.0,86,6.0,30.17,0,283.15,1.2570083598361839,614.1497597371146
342,2008,12,7,4,False,0.727115717,50,27,6.6,2,5.0,89,6.0,30.16,0,283.15,1.2565917180198642,613.9461966745567
342,2008,12,7,7,True,0.416234888,50,27,6.6,2,4.0,96,6.0,30.13,140,283.15,1.2553417925709054,613.335507486883
342,2008,12,7,10,True,0.105354059,50,27,6.6,4,2.5,86,0.0,30.15,12328,283.15,1.2561750762035446,0.0
342,2008,12,7,13,True,0.20552677,50,27,6.6,4,6.0,80,11.0,30.1,11715,283.15,1.2540918671219468,3775.6330238715173
342,2008,12,7,16,True,0.516407599,50,27,6.6,4,10.0,74,10.0,30.08,3854,283.15,1.2532585834893073,2834.804130435618
342,2008,12,7,19,False,0.827288428,50,27,6.6,4,10.0,80,8.0,30.06,0,283.15,1.2524252998566683,1450.4546750790587
342,2008,12,7,22,False,1.138169257,50,27,6.6,4,10.0,80,6.0,30.07,0,283.15,1.252841941672988,612.1141291115357
343,2008,12,8,1,False,1.041522491,50,33,4.9,4,10.0,80,6.0,30.06,0,283.15,1.2524252998566683,611.9105660489778
343,2008,12,8,4,False,0.730103806,50,33,4.9,3,10.0,86,9.0,30.07,0,283.15,1.252841941672988,2065.885185751433
343,2008,12,8,7,True,0.418685121,50,33,4.9,3,9.0,86,3.0,30.05,90,283.15,1.2520086580403487,76.46337537330248
343,2008,12,8,10,True,0.107266436,50,33,4.9,3,9.0,77,8.0,30.1,3336,283.15,1.2540918671219468,1452.3847544870148
343,2008,12,8,13,True,0.204152249,50,33,4.9,1,10.0,77,9.0,30.07,15878,283.15,1.252841941672988,2065.885185751433
343,2008,12,8,16,True,0.515570934,50,33,4.9,2,10.0,71,0.0,30.07,5654,283.15,1.252841941672988,0.0
343,2008,12,8,19,False,0.826989619,50,33,4.9,1,10.0,74,0.0,30.08,0,283.15,1.2532585834893073,0.0
343,2008,12,8,22,False,1.138408304,50,33,4.9,0,10.0,86,3.0,30.09,0,283.15,1.2536752253056271,76.56515690458144
344,2008,12,9,1,False,1.043327556,49,6,6.4,0,10.0,89,3.0,30.11,0,282.59444444444443,1.2569747611429138,76.76666800888883
344,2008,12,9,4,False,0.731369151,49,6,6.4,1,10.0,93,3.0,30.16,0,282.59444444444443,1.2590620656283722,76.89414503979035
344,2008,12,9,7,True,0.419410745,49,6,6.4,1,10.0,57,7.0,30.23,108,282.59444444444443,1.2619842919080135,979.107637736555
344,2008,12,9,10,True,0.10745234,49,6,6.4,1,10.0,49,6.0,30.27,13962,282.59444444444443,1.26365413549638,617.3967560621891
344,2008,12,9,13,True,0.204506066,49,6,6.4,1,10.0,55,7.0,30.23,21545,282.59444444444443,1.2619842919080135,979.107637736555
344,2008,12,9,16,True,0.516464471,49,6,6.4,1,10.0,67,11.0,30.26,5580,282.59444444444443,1.2632366745992885,3803.1648483044723
344,2008,12,9,19,False,0.828422877,49,6,6.4,0,10.0,69,6.0,30.31,0,282.59444444444443,1.2653239790847466,618.2126090599588
344,2008,12,9,22,False,1.140381282,49,6,6.4,0,10.0,80,0.0,30.35,0,282.59444444444443,1.2669938226731132,0.0
345,2008,12,10,1,False,1.046875,51,12,4.0,0,9.0,89,6.0,30.36,0,283.7055555555555,1.2624475642071322,616.8072488710884
345,2008,12,10,4,False,0.734375,51,12,4.0,0,9.0,86,6.0,30.35,0,283.7055555555555,1.2620317382637176,616.6040844281138
345,2008,12,10,7,True,0.421875,51,12,4.0,0,6.0,80,10.0,30.36,98,283.7055555555555,1.2624475642071322,2855.589115143928
345,2008,12,10,10,True,0.109375,51,12,4.0,0,5.0,74,3.0,30.4,13185,283.7055555555555,1.264110867980791,77.20248833037338
345,2008,12,10,13,True,0.203125,51,12,4.0,0,8.0,51,3.0,30.32,20658,283.7055555555555,1.2607842604334734,76.99932388739873
345,2008,12,10,16,True,0.515625,51,12,4.0,1,9.0,78,6.0,30.26,5430,283.7055555555555,1.258289304772985,614.7756044413418
345,2008,12,10,19,False,0.828125,51,12,4.0,0,10.0,69,3.0,30.25,0,283.7055555555555,1.2578734788295702,76.82155499979591
345,2008,12,10,22,False,1.140625,51,12,4.0,1,10.0,74,3.0,30.27,0,283.7055555555555,1.2587051307163997,76.87234611053955
346,2008,12,11,1,False,1.046875,50,29,4.9,0,10.0,80,0.0,30.22,0,283.15,1.2590915689177817,0.0
346,2008,12,11,4,False,0.734375,50,29,4.9,1,10.0,83,0.0,30.18,0,283.15,1.2574250016525033,0.0
346,2008,12,11,7,True,0.421875,50,29,4.9,1,10.0,83,9.0,30.18,25,283.15,1.2574250016525033,2073.442464448894
346,2008,12,11,10,True,0.109375,50,29,4.9,3,8.0,72,0.0,30.18,12722,283.15,1.2574250016525033,0.0
346,2008,12,11,13,True,0.203125,50,29,4.9,3,9.0,67,5.0,30.1,17127,283.15,1.2540918671219468,354.58612170093136
346,2008,12,11,16,True,0.515625,50,29,4.9,3,6.0,78,0.0,30.04,4287,283.15,1.2515920162240293,0.0
346,2008,12,11,19,False,0.828125,50,29,4.9,1,10.0,75,13.0,29.99,0,283.15,1.2495088071424312,6209.430172548734
346,2008,12,11,22,False,1.140625,50,29,4.9,2,9.0,90,11.0,30.0,0,283.15,1.2499254489587508,3763.089392562974
347,2008,12,12,1,False,1.050434783,53,27,9.4,4,8.0,90,8.0,29.97,0,284.81666666666666,1.24136862712317,1437.6497575650503
347,2008,12,12,4,False,0.737391304,53,27,9.4,4,10.0,86,0.0,29.94,0,284.81666666666666,1.2401260158848086,0.0
347,2008,12,12,7,True,0.424347826,53,27,9.4,2,6.0,89,3.0,29.95,101,284.81666666666666,1.240540219630929,75.76296846683779
347,2008,12,12,10,True,0.111304348,53,27,9.4,1,4.0,80,0.0,29.97,12297,284.81666666666666,1.24136862712317,0.0
347,2008,12,12,13,True,0.20173913,53,27,9.4,3,9.0,67,8.0,29.9,15931,284.81666666666666,1.2384692009003264,1434.29188359009
347,2008,12,12,16,True,0.514782609,53,27,9.4,4,9.0,83,14.0,29.88,2812,284.81666666666666,1.2376407934080853,7681.766319091481
347,2008,12,12,19,False,0.827826087,53,27,9.4,4,10.0,80,29.0,29.86,0,284.81666666666666,1.2368123859158444,68230.75683277057
347,2008,12,12,22,False,1.140869565,53,27,9.4,4,10.0,90,7.0,29.85,0,284.81666666666666,1.236398182169724,959.2567127881559
348,2008,12,13,1,False,1.050434783,49,29,15.9,3,10.0,72,22.0,29.84,0,282.59444444444443,1.2457033169214398,30003.024209756895
348,2008,12,13,4,False,0.737391304,49,29,15.9,4,9.0,69,22.0,29.85,0,282.59444444444443,1.2461207778185315,30013.078842534967
348,2008,12,13,7,True,0.424347826,49,29,15.9,2,10.0,66,14.0,29.89,75,282.59444444444443,1.2477906214068981,7744.7640865221665
348,2008,12,13,10,True,0.111304348,49,29,15.9,2,10.0,57,15.0,29.92,12944,282.59444444444443,1.2490430040981728,9535.281911432887
348,2008,12,13,13,True,0.20173913,49,29,15.9,3,10.0,51,20.0,29.87,17309,282.59444444444443,1.2469556996127147,22564.378743870097
348,2008,12,13,16,True,0.514782609,49,29,15.9,2,10.0,61,16.0,29.85,3618,282.59444444444443,1.2461207778185315,11545.226421771526
